"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"AK","2020","October","12 month-ending","Heroin (T40.1)","27","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","27"
"AK","2020","November","12 month-ending","Heroin (T40.1)","27","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","27"
"AK","2020","December","12 month-ending","Heroin (T40.1)","31","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","31"
"AK","2021","January","12 month-ending","Heroin (T40.1)","34","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","34"
"AK","2021","February","12 month-ending","Heroin (T40.1)","35","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","35"
"AK","2021","March","12 month-ending","Heroin (T40.1)","44","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","44"
"AK","2021","April","12 month-ending","Heroin (T40.1)","49","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"AK","2021","May","12 month-ending","Heroin (T40.1)","59","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","59"
"AK","2021","June","12 month-ending","Heroin (T40.1)","58","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","58"
"AK","2021","July","12 month-ending","Heroin (T40.1)","58","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","58"
"AK","2021","August","12 month-ending","Heroin (T40.1)","60","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","60"
"AK","2021","September","12 month-ending","Heroin (T40.1)","62","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","62"
"AK","2021","October","12 month-ending","Heroin (T40.1)","67","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","67"
"AK","2021","November","12 month-ending","Heroin (T40.1)","71","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","71"
"AK","2021","December","12 month-ending","Heroin (T40.1)","66","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","66"
"AK","2022","January","12 month-ending","Heroin (T40.1)","64","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","64"
"AK","2022","February","12 month-ending","Heroin (T40.1)","64","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","64"
"AK","2022","March","12 month-ending","Heroin (T40.1)","62","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","62"
"AK","2022","April","12 month-ending","Heroin (T40.1)","59","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","59"
"AK","2022","May","12 month-ending","Heroin (T40.1)","48","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"AK","2022","June","12 month-ending","Heroin (T40.1)","47","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","47"
"AK","2022","July","12 month-ending","Heroin (T40.1)","48","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"AK","2022","August","12 month-ending","Heroin (T40.1)","49","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"AK","2022","September","12 month-ending","Heroin (T40.1)","49","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"AK","2022","October","12 month-ending","Heroin (T40.1)","45","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","45"
"AK","2022","November","12 month-ending","Heroin (T40.1)","40","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","40"
"AK","2022","December","12 month-ending","Heroin (T40.1)","40","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","40"
"AK","2023","January","12 month-ending","Heroin (T40.1)","39","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","39"
"AK","2023","February","12 month-ending","Heroin (T40.1)","40","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","40"
"AK","2023","March","12 month-ending","Heroin (T40.1)","33","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"AK","2023","April","12 month-ending","Heroin (T40.1)","31","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","31"
"AK","2023","May","12 month-ending","Heroin (T40.1)","29","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","29"
"AK","2023","June","12 month-ending","Heroin (T40.1)","26","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","26"
"AK","2023","July","12 month-ending","Heroin (T40.1)","25","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","25"
"AK","2023","August","12 month-ending","Heroin (T40.1)","20","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","20"
"AK","2023","September","12 month-ending","Heroin (T40.1)","19","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","19"
"AK","2023","October","12 month-ending","Heroin (T40.1)","18","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","18"
"AK","2023","November","12 month-ending","Heroin (T40.1)","17","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","17"
"AK","2023","December","12 month-ending","Heroin (T40.1)","16","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","16"
"AK","2024","January","12 month-ending","Heroin (T40.1)","14","100","0","Alaska","Underreported due to incomplete data.","*","14"
"AK","2024","February","12 month-ending","Heroin (T40.1)","13","100","0","Alaska","Underreported due to incomplete data.","*","13"
"AK","2024","March","12 month-ending","Heroin (T40.1)","12","100","0","Alaska","Underreported due to incomplete data.","*","12"
"AK","2024","April","12 month-ending","Heroin (T40.1)","10","100","0","Alaska","Underreported due to incomplete data.","*","10"
"AK","2024","May","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2024","June","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2024","July","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2024","August","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2024","September","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2024","October","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2024","November","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2024","December","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","January","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","February","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","March","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","April","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","May","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","June","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","July","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","August","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","September","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2025","October","12 month-ending","Heroin (T40.1)",,"100","0","Alaska","Underreported due to incomplete data.  Data suppressed (<10).","*",
"AK","2015","January","12 month-ending","Methadone (T40.3)",,"100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
